sample_id,sample_alias,fun_experiment_id,bac_experiment_id,bioproject_id
9ea50f7cbd7b,SRS4301554,SRX5303755,SRX5303594,PRJNA517449
deb462b24138,SRS4301555,SRX5303777,SRX5303595,PRJNA517449
a90f786be4ae,SRS4301556,SRX5303774,SRX5303596,PRJNA517449
33263f041f3e,SRS4301557,SRX5303597,SRX5303984,PRJNA517449
d6453bd1a455,SRS4301558,SRX5303598,SRX5303912,PRJNA517449
8e8ab9c9310a,SRS4301559,SRX5303599,SRX6718206,PRJNA517449
deb516401322,SRS4301560,SRX5303600,SRX5303985,PRJNA517449
4e66cc6ac3c7,SRS4301561,SRX5303601,SRX5303708,PRJNA517449
5cd1c0503917,SRS4301562,SRX5303602,SRX5303781,PRJNA517449
71ac599e9624,SRS4301563,SRX5303603,SRX5303780,PRJNA517449
2872063e95eb,SRS4301564,SRX5303604,SRX5303945,PRJNA517449
c0ee700b220f,SRS4301565,SRX5303605,SRX5303946,PRJNA517449
5eff84bc62f0,SRS4301566,SRX5303606,SRX5303947,PRJNA517449
a8d722239642,SRS4301567,SRX5303607,SRX5303948,PRJNA517449
8754b86c4008,SRS4301568,SRX5303608,SRX5303953,PRJNA517449
74a45799d5ac,SRS4301569,SRX5303609,SRX5303954,PRJNA517449
e02d9fda5a83,SRS4301570,SRX5303610,SRX5303779,PRJNA517449
bb4d858019f2,SRS4301571,SRX5303611,SRX5303778,PRJNA517449
6060bc429ca6,SRS4301572,SRX5303612,SRX5303689,PRJNA517449
eb00022723c1,SRS4301573,SRX5303935,SRX5303613,PRJNA517449
ed65b3bad25a,SRS4301574,SRX5303936,SRX5303614,PRJNA517449
26eae9e92e30,SRS4301575,SRX5303772,SRX5303615,PRJNA517449
12e9e12aba02,SRS4301576,SRX5303771,SRX5303616,PRJNA517449
2badfea943b3,SRS4301577,SRX5303758,SRX5303617,PRJNA517449
dacbba1fe0e9,SRS4301578,SRX5303757,SRX5303618,PRJNA517449
6eafacf7f3f1,SRS4301579,SRX5303929,SRX5303619,PRJNA517449
8e15595583a4,SRS4301580,SRX5303930,SRX5303620,PRJNA517449
607e3392c334,SRS4301581,SRX5303931,SRX5303621,PRJNA517449
1128559636fe,SRS4301582,SRX5303932,SRX5303622,PRJNA517449
cfe31a26524e,SRS4301583,SRX5303623,SRX5304168,PRJNA517449
728e211fc76c,SRS4301584,SRX5303624,SRX5303632,PRJNA517449
090493a16551,SRS4301585,SRX5303625,SRX5304076,PRJNA517449
18c1d6bbb724,SRS4301586,SRX5303626,SRX5304075,PRJNA517449
92c4e83060ac,SRS4301587,SRX5303627,SRX5303667,PRJNA517449
d768a90baae2,SRS4301588,SRX5303629,SRX5303670,PRJNA517449
922ac9576592,SRS4301589,SRX5303630,SRX5303816,PRJNA517449
f80acfc25ca9,SRS4301590,SRX5303631,SRX5303817,PRJNA517449
bf11245a4d30,SRS4301591,SRX5304037,SRX5303633,PRJNA517449
87e25c5f8a03,SRS4301592,SRX5304036,SRX5303634,PRJNA517449
c9ea7027b974,SRS4301593,SRX5304035,SRX5303635,PRJNA517449
eaaaf251254e,SRS4301594,SRX5303636,SRX5303753,PRJNA517449
161ece3b083e,SRS4301595,SRX5303637,SRX5303754,PRJNA517449
fdab325a2efa,SRS4301596,SRX5303843,SRX5303638,PRJNA517449
826b1d614607,SRS4301597,SRX5303844,SRX5303639,PRJNA517449
62eafd12300c,SRS4301598,SRX5303640,SRX5303714,PRJNA517449
ec5029f99f4c,SRS4301599,SRX5303641,SRX5303713,PRJNA517449
61c21e8d8c2d,SRS4301600,SRX5303847,SRX5303642,PRJNA517449
a8aa09647ed9,SRS4301601,SRX5303848,SRX5303643,PRJNA517449
b6fc16567633,SRS4301602,SRX5303644,SRX5303720,PRJNA517449
a84ac21b3f83,SRS4301603,SRX5303645,SRX5303719,PRJNA517449
180f9c6511c9,SRS4301604,SRX5303646,SRX5303722,PRJNA517449
fbba8f2af8bc,SRS4301605,SRX5303647,SRX5303721,PRJNA517449
d5b3ae99dc72,SRS4301606,SRX5303846,SRX5303648,PRJNA517449
de8a36b996f7,SRS4301607,SRX5303902,SRX5303649,PRJNA517449
8b1ac3b05780,SRS4301608,SRX5303845,SRX5303650,PRJNA517449
6602967b2aa1,SRS4301609,SRX5303897,SRX5303651,PRJNA517449
891881e7668d,SRS4301610,SRX5303896,SRX5303652,PRJNA517449
fd7a5583cd49,SRS4301611,SRX5303899,SRX5303653,PRJNA517449
675bcffff6f9,SRS4301612,SRX5303898,SRX5303654,PRJNA517449
f7d48bf1d1b1,SRS4301613,SRX5303824,SRX5303655,PRJNA517449
53581d26a0fb,SRS4301614,SRX5303825,SRX5303656,PRJNA517449
9c544049dcd9,SRS4301615,SRX5304068,SRX5303657,PRJNA517449
dacc808d6e52,SRS4301616,SRX5304067,SRX5303658,PRJNA517449
ec35a9a202c7,SRS4301617,SRX5303691,SRX5303659,PRJNA517449
1c73a0fa77dc,SRS4301618,SRX5303690,SRX5303660,PRJNA517449
0ea5da277149,SRS4301619,SRX5304072,SRX5303661,PRJNA517449
05ef49811887,SRS4301620,SRX5304071,SRX5303662,PRJNA517449
6da3664e9465,SRS4301621,SRX5303858,SRX5303663,PRJNA517449
00f7972491be,SRS4301622,SRX5303857,SRX5303664,PRJNA517449
941cb3968be1,SRS4301623,SRX5303856,SRX5303665,PRJNA517449
ac52f82066ca,SRS4301624,SRX5303855,SRX5303666,PRJNA517449
eb5fdd93239d,SRS4301625,SRX5303668,SRX5303699,PRJNA517449
e6a2e79eae38,SRS4301626,SRX5303669,SRX5303698,PRJNA517449
1f33f5b60ac0,SRS4301627,SRX5303671,SRX5304187,PRJNA517449
5d7ec825b9bb,SRS4301628,SRX5303672,SRX5303880,PRJNA517449
3be29b61f703,SRS4301629,SRX5303673,SRX5303697,PRJNA517449
4f86731be182,SRS4301630,SRX5303674,SRX5303696,PRJNA517449
601fdc9e51a2,SRS4301631,SRX5303675,SRX5303875,PRJNA517449
f1756107e6d6,SRS4301632,SRX5303676,SRX5303876,PRJNA517449
733e3c789247,SRS4301633,SRX5303677,SRX5303877,PRJNA517449
3a926e63323d,SRS4301634,SRX5303678,SRX5303878,PRJNA517449
c5c20e007816,SRS4301635,SRX5303679,SRX5303909,PRJNA517449
4e91f56ab5f7,SRS4301636,SRX5303681,SRX5303789,PRJNA517449
64549382989c,SRS4301637,SRX5303680,SRX5303908,PRJNA517449
01e8314eb7bc,SRS4301638,SRX5303682,SRX5303788,PRJNA517449
ebcc04e1715a,SRS4301639,SRX5303683,SRX5303793,PRJNA517449
0182f1985e88,SRS4301640,SRX5303684,SRX5303792,PRJNA517449
7490c6d65718,SRS4301641,SRX5303686,SRX5303790,PRJNA517449
e5075af45771,SRS4301642,SRX5303685,SRX5303791,PRJNA517449
b3b97b8054a1,SRS4301643,SRX5303687,SRX5303911,PRJNA517449
f3c161d8f2bf,SRS4301644,SRX5303688,SRX5303910,PRJNA517449
f16ffc07c33c,SRS4301645,SRX5303835,SRX5303692,PRJNA517449
3ab40cc9c0ad,SRS4301646,SRX5303836,SRX5303693,PRJNA517449
09f1b522a1ca,SRS4301647,SRX5303833,SRX5303694,PRJNA517449
b8ba95c06bb0,SRS4301648,SRX5303834,SRX5303695,PRJNA517449
c7805eecac3d,SRS4301649,SRX5303839,SRX5303700,PRJNA517449
eaf3fa0e7125,SRS4301650,SRX5303840,SRX5303701,PRJNA517449
c2b789287ee3,SRS4301651,SRX5303893,SRX5303702,PRJNA517449
42fd6a886fc7,SRS4301652,SRX5304070,SRX5303703,PRJNA517449
f143d7e89ec4,SRS4301653,SRX5304069,SRX5303704,PRJNA517449
2f4738ab37fa,SRS4301654,SRX5304055,SRX5303705,PRJNA517449
c5004ba70465,SRS4301655,SRX5304054,SRX5303706,PRJNA517449
02e5183e3039,SRS4301656,SRX5304091,SRX5303707,PRJNA517449
a88b9ee15301,SRS4301657,SRX5303709,SRX5303803,PRJNA517449
db38662c14b7,SRS4301658,SRX5303710,SRX5303802,PRJNA517449
d8d77518555f,SRS4301659,SRX5303711,SRX5303805,PRJNA517449
7a42967b32bb,SRS4301660,SRX5303712,SRX5303804,PRJNA517449
b16c68645d3e,SRS4301661,SRX5303885,SRX5303715,PRJNA517449
f14f9566bcb5,SRS4301662,SRX5303886,SRX5303716,PRJNA517449
e228f3f308d9,SRS4301663,SRX5303882,SRX5303718,PRJNA517449
47495b0539a8,SRS4301664,SRX5303881,SRX5303717,PRJNA517449
7697e4418fc3,SRS4301665,SRX5303724,SRX5304153,PRJNA517449
8ccf47456b11,SRS4301666,SRX5303723,SRX5304152,PRJNA517449
9b9a8f58832c,SRS4301667,SRX5303725,SRX5303980,PRJNA517449
6d3214e18ada,SRS4301668,SRX5303726,SRX5303979,PRJNA517449
53156f294db7,SRS4301669,SRX5303727,SRX5303978,PRJNA517449
162d979a009f,SRS4301670,SRX5303728,SRX5303977,PRJNA517449
48540f0ebfc9,SRS4301671,SRX5303729,SRX5304154,PRJNA517449
d231b336ffa3,SRS4301672,SRX5303730,SRX5304155,PRJNA517449
e2fa58b3cb67,SRS4301673,SRX5303732,SRX5303961,PRJNA517449
b10e3899b802,SRS4301674,SRX5303731,SRX5303957,PRJNA517449
40002936b2eb,SRS4301675,SRX5303733,SRX5303991,PRJNA517449
d77aa05a1b62,SRS4301676,SRX5303734,SRX5303990,PRJNA517449
426f63bba285,SRS4301677,SRX5303829,SRX5303735,PRJNA517449
6e7097b115a4,SRS4301678,SRX5303830,SRX5303736,PRJNA517449
87b439d4b078,SRS4301679,SRX5303983,SRX5303737,PRJNA517449
623b942fb858,SRS4301680,SRX5303826,SRX5303738,PRJNA517449
8a61ba30239e,SRS4301681,SRX5303960,SRX5303739,PRJNA517449
731a35ac1e58,SRS4301682,SRX5303976,SRX5303740,PRJNA517449
b6669b8f21fe,SRS4301683,SRX5303766,SRX5303741,PRJNA517449
11e14a16cac3,SRS4301684,SRX5303765,SRX5303742,PRJNA517449
bbf77cd83dc6,SRS4301685,SRX5303958,SRX5303743,PRJNA517449
ed5fd5047053,SRS4301686,SRX5303956,SRX5303744,PRJNA517449
3632d78ed852,SRS4301687,SRX5304103,SRX5303745,PRJNA517449
4662daf5120e,SRS4301688,SRX5304102,SRX5303746,PRJNA517449
daac75b71531,SRS4301689,SRX5304107,SRX5303747,PRJNA517449
30fcd945f104,SRS4301690,SRX5304106,SRX5303748,PRJNA517449
966651a9638e,SRS4301691,SRX5304105,SRX5303749,PRJNA517449
6ceffbb12e9a,SRS4301692,SRX5304104,SRX5303750,PRJNA517449
11c70462e18f,SRS4301693,SRX5303859,SRX5303751,PRJNA517449
e6d7fba396ed,SRS4301694,SRX5303860,SRX5303752,PRJNA517449
2ea53dd9494a,SRS4301695,SRX5303759,SRX5303775,PRJNA517449
63785517fb3d,SRS4301696,SRX5303760,SRX5303776,PRJNA517449
2c0b27f6142e,SRS4301697,SRX5303761,SRX5303784,PRJNA517449
68272e54c23b,SRS4301698,SRX5303762,SRX5303785,PRJNA517449
dab939ad86b0,SRS4301699,SRX5303763,SRX5303782,PRJNA517449
d488eaf0f380,SRS4301700,SRX5303764,SRX5303783,PRJNA517449
b988a1d6800f,SRS4301701,SRX5303866,SRX5303773,PRJNA517449
7a02b988e326,SRS4301702,SRX5303869,SRX5303786,PRJNA517449
a9348a463ede,SRS4301703,SRX5303870,SRX5303787,PRJNA517449
9e5f39beff5b,SRS4301704,SRX5304039,SRX5303796,PRJNA517449
563c12b24db1,SRS4301705,SRX5304038,SRX5303797,PRJNA517449
b9c4aa85e367,SRS4301706,SRX5304177,SRX5303798,PRJNA517449
9706f4da2b77,SRS4301707,SRX5304178,SRX5303799,PRJNA517449
ca34c86c6d85,SRS4301708,SRX5303800,SRX5304078,PRJNA517449
df3161a88e30,SRS4301709,SRX5303801,SRX5304077,PRJNA517449
e7d65cd2d447,SRS4301710,SRX5304173,SRX5303806,PRJNA517449
21f4302a50a4,SRS4301711,SRX5304174,SRX5303807,PRJNA517449
767cd0660925,SRS4301712,SRX5303808,SRX5303814,PRJNA517449
3f0caff3ae86,SRS4301713,SRX5303809,SRX5303815,PRJNA517449
5725cfc64c39,SRS4301714,SRX5303810,SRX5303904,PRJNA517449
42025bc44666,SRS4301715,SRX5303811,SRX5303905,PRJNA517449
51c4c56e2243,SRS4301716,SRX5303850,SRX5303812,PRJNA517449
368c97521961,SRS4301717,SRX5303849,SRX5303813,PRJNA517449
db1bfed3d869,SRS4301718,SRX5303818,SRX5304117,PRJNA517449
95827afdedd1,SRS4301719,SRX5303819,SRX5304116,PRJNA517449
778a9cd2fbf9,SRS4301720,SRX5303820,SRX5304115,PRJNA517449
05aa68007ae4,SRS4301721,SRX5303821,SRX5304114,PRJNA517449
e5214f02ff1e,SRS4301722,SRX5303822,SRX5304109,PRJNA517449
50d32c8c4eb4,SRS4301723,SRX5303823,SRX5304108,PRJNA517449
ab4d53244afa,SRS4301724,SRX5303827,SRX5303989,PRJNA517449
fb9e7f1f8b32,SRS4301725,SRX5303828,SRX5303988,PRJNA517449
21a3c9902d04,SRS4301726,SRX5303831,SRX5304149,PRJNA517449
a591fad714d6,SRS4301727,SRX5303832,SRX5304148,PRJNA517449
293a5efefc70,SRS4301728,SRX5303837,SRX5304151,PRJNA517449
a117db39498f,SRS4301729,SRX5303838,SRX5304150,PRJNA517449
60a36efb8d47,SRS4301730,SRX5303841,SRX5303853,PRJNA517449
bf5796f303df,SRS4301731,SRX5303842,SRX5303854,PRJNA517449
2a617158e085,SRS4301732,SRX5303851,SRX5304081,PRJNA517449
34e4674d7f82,SRS4301733,SRX5303852,SRX5304082,PRJNA517449
7bb1309d71be,SRS4301734,SRX5303861,SRX5304135,PRJNA517449
c225971537c6,SRS4301735,SRX5303862,SRX5304134,PRJNA517449
a29057906c57,SRS4301736,SRX5303863,SRX5304137,PRJNA517449
07691bc39807,SRS4301737,SRX5303864,SRX5304136,PRJNA517449
434d30bd7207,SRS4301738,SRX5303865,SRX5304043,PRJNA517449
d2dda25fb6e3,SRS4301739,SRX5303867,SRX5304156,PRJNA517449
d8d6223dc387,SRS4301740,SRX5303868,SRX5304157,PRJNA517449
54609777e8b6,SRS4301741,SRX5304125,SRX5303871,PRJNA517449
d8e41be0fc33,SRS4301742,SRX5304124,SRX5303872,PRJNA517449
da7b5eaae716,SRS4301743,SRX5304127,SRX5303873,PRJNA517449
c681a1dd89d1,SRS4301744,SRX5304126,SRX5303874,PRJNA517449
9cc99dac8481,SRS4301745,SRX5303962,SRX5303879,PRJNA517449
360533d1ec4f,SRS4301746,SRX5303883,SRX5304182,PRJNA517449
a012e4315806,SRS4301747,SRX5303884,SRX5304181,PRJNA517449
92bc70669f49,SRS4301748,SRX5303887,SRX5304186,PRJNA517449
be70fc9a8070,SRS4301749,SRX5303888,SRX5304185,PRJNA517449
c5dda3a6bc42,SRS4301750,SRX5303889,SRX5304184,PRJNA517449
57a92d271ec3,SRS4301751,SRX5303890,SRX5304183,PRJNA517449
3ad4904cdd8b,SRS4301752,SRX5304132,SRX5303891,PRJNA517449
aecd01989982,SRS4301753,SRX5303892,SRX5304188,PRJNA517449
60ee4713c6d9,SRS4301754,SRX5303894,SRX5303975,PRJNA517449
83805d66f319,SRS4301755,SRX5303895,SRX5304007,PRJNA517449
6322f9f48a19,SRS4301756,SRX5303900,SRX5303917,PRJNA517449
c6d7fdfcb24b,SRS4301757,SRX5303901,SRX5303916,PRJNA517449
c1920293d309,SRS4301758,SRX5303903,SRX5303966,PRJNA517449
6a55d31c3726,SRS4301759,SRX5304130,SRX5303906,PRJNA517449
c5cb37cce116,SRS4301760,SRX5304131,SRX5303907,PRJNA517449
6cb0568c7b3a,SRS4301761,SRX5304128,SRX5303914,PRJNA517449
615f584349ee,SRS4301762,SRX5304129,SRX5303915,PRJNA517449
10407b7169b0,SRS4301763,SRX5303995,SRX5303918,PRJNA517449
14f634d11c97,SRS4301764,SRX5303994,SRX5303919,PRJNA517449
37ab01def9f3,SRS4301765,SRX5303997,SRX5303920,PRJNA517449
d04ca8b7452f,SRS4301766,SRX5303996,SRX5303921,PRJNA517449
76a189819588,SRS4301767,SRX5303999,SRX5303922,PRJNA517449
3c257c519b09,SRS4301768,SRX5303998,SRX5303923,PRJNA517449
c5066129d7b1,SRS4301769,SRX5304098,SRX5303924,PRJNA517449
b5994f5371e2,SRS4301770,SRX5304099,SRX5303925,PRJNA517449
3a5c58aee1cb,SRS4301771,SRX5304100,SRX5303926,PRJNA517449
44626f19b7b5,SRS4301772,SRX5304101,SRX5303927,PRJNA517449
ded7ddf413dd,SRS4301773,SRX5303928,SRX5303982,PRJNA517449
446a327b6b54,SRS4301774,SRX5303933,SRX5304066,PRJNA517449
e1745f591ce8,SRS4301775,SRX5303934,SRX5304065,PRJNA517449
6f2ac7e3710a,SRS4301776,SRX5303937,SRX5304073,PRJNA517449
92b11f503dca,SRS4301777,SRX5303938,SRX5304074,PRJNA517449
27b273fff241,SRS4301778,SRX5303939,SRX5304064,PRJNA517449
d557afc88098,SRS4301779,SRX5303940,SRX5304063,PRJNA517449
c7bc539f601c,SRS4301780,SRX5303941,SRX5304094,PRJNA517449
959fdf38411c,SRS4301781,SRX5303942,SRX5304095,PRJNA517449
33ca639c3e2a,SRS4301782,SRX5303943,SRX5304092,PRJNA517449
97c34643884c,SRS4301783,SRX5303944,SRX5304093,PRJNA517449
3600864780e6,SRS4301784,SRX5304049,SRX5303949,PRJNA517449
a97589b8f041,SRS4301785,SRX5304048,SRX5303950,PRJNA517449
b778c1d52271,SRS4301786,SRX5304045,SRX5303951,PRJNA517449
3cbe09a5840e,SRS4301787,SRX5304044,SRX5303952,PRJNA517449
8118e8642ced,SRS4301788,SRX5303955,SRX5304079,PRJNA517449
b49df98e6938,SRS4301789,SRX5303959,SRX5304080,PRJNA517449
5d30f6210eed,SRS4301790,SRX5304028,SRX5303967,PRJNA517449
80566602f9b3,SRS4301791,SRX5304027,SRX5303968,PRJNA517449
ec55d080203c,SRS4301792,SRX5304019,SRX5303969,PRJNA517449
b1a76fc2e8cc,SRS4301793,SRX5304018,SRX5303970,PRJNA517449
7e73faa5c2cc,SRS4301794,SRX5304016,SRX5303971,PRJNA517449
7d0a1e5ae431,SRS4301795,SRX5304017,SRX5303972,PRJNA517449
0d6b501676f9,SRS4301796,SRX5304160,SRX5303981,PRJNA517449
e60dff55981b,SRS4301797,SRX5304040,SRX5303986,PRJNA517449
7537b966e63b,SRS4301798,SRX5304042,SRX5303987,PRJNA517449
444c7c93147f,SRS4301799,SRX5303992,SRX5304112,PRJNA517449
87ade4136528,SRS4301800,SRX5303993,SRX5304113,PRJNA517449
ead064d40aba,SRS4301801,SRX5304000,SRX5304110,PRJNA517449
c541eaf9b626,SRS4301802,SRX5304001,SRX5304111,PRJNA517449
c43c4bab3678,SRS4301803,SRX5304179,SRX5304003,PRJNA517449
2958caefd2a8,SRS4301804,SRX5304002,SRX5304084,PRJNA517449
ee7e955aca19,SRS4301805,SRX5304180,SRX5304004,PRJNA517449
4b83b590464c,SRS4301806,SRX5304175,SRX5304005,PRJNA517449
9b17be3b252c,SRS4301807,SRX5304176,SRX5304006,PRJNA517449
0b07f8ef5fee,SRS4301808,SRX5304083,SRX5304008,PRJNA517449
afdee1a4d373,SRS4301809,SRX5304086,SRX5304009,PRJNA517449
d86b8c8a1df9,SRS4301810,SRX5304011,SRX5304164,PRJNA517449
2d016a7e4687,SRS4301811,SRX5304085,SRX5304010,PRJNA517449
3939cd335ddb,SRS4301812,SRX5304090,SRX5304012,PRJNA517449
218235005d41,SRS4301813,SRX5304089,SRX5304013,PRJNA517449
45786e391152,SRS4301814,SRX5304014,SRX5304163,PRJNA517449
83427ff97795,SRS4301815,SRX5304172,SRX5304015,PRJNA517449
c7207c51d8a1,SRS4301816,SRX5304020,SRX5304158,PRJNA517449
48bfe011b364,SRS4301817,SRX5304021,SRX5304159,PRJNA517449
f685eb9a493e,SRS4301818,SRX5304022,SRX5304144,PRJNA517449
82e658170de0,SRS4301819,SRX5304023,SRX5304145,PRJNA517449
412dc6533b6c,SRS4301820,SRX5304024,SRX5304146,PRJNA517449
37a46575b77f,SRS4301821,SRX5304025,SRX5304147,PRJNA517449
07d8da115595,SRS4301822,SRX5304026,SRX5304166,PRJNA517449
7ab3c733a24d,SRS4301823,SRX5304029,SRX5304169,PRJNA517449
8f4576472d1e,SRS4301824,SRX5304030,SRX5304170,PRJNA517449
da7132832a3c,SRS4301825,SRX5304031,SRX5304167,PRJNA517449
5dbada6fe3b2,SRS4301826,SRX5304032,SRX6718205,PRJNA517449
0a56abd93593,SRS4301827,SRX5304034,SRX5304162,PRJNA517449
cc96fa13bcbf,SRS4301828,SRX5304033,SRX5304161,PRJNA517449
cd4110b20d8a,SRS4301829,SRX5304171,SRX5304041,PRJNA517449
a0ba5503b27f,SRS4301830,SRX5304046,SRX5304142,PRJNA517449
6bdb0524c77a,SRS4301831,SRX5304047,SRX5304143,PRJNA517449
6435196790af,SRS4301832,SRX5304050,SRX5304140,PRJNA517449
f24a6b00b342,SRS4301833,SRX5304051,SRX5304141,PRJNA517449
c85727d6ac85,SRS4301834,SRX5304052,SRX5304138,PRJNA517449
eb93fc13bcd8,SRS4301835,SRX5304053,SRX5304139,PRJNA517449
5bcc5b1af440,SRS4301836,SRX5304122,SRX5304057,PRJNA517449
85321f5a7f51,SRS4301837,SRX5304133,SRX5304056,PRJNA517449
acf76226846b,SRS4301838,SRX5304123,SRX5304058,PRJNA517449
236e310aaa73,SRS4301839,SRX5304120,SRX5304059,PRJNA517449
de46df3b6624,SRS4301840,SRX5304121,SRX5304060,PRJNA517449
4c0c846911f2,SRS4301841,SRX5304118,SRX5304061,PRJNA517449
358c38c50e50,SRS4301842,SRX5304119,SRX5304062,PRJNA517449
ae5a0ce67b29,SRS4301843,SRX5304087,SRX5304189,PRJNA517449
248743bef207,SRS4301844,SRX5304088,SRX5304190,PRJNA517449
63cdaf9786ad,A1,SRX5472524,SRX5464731,PRJNA525366_PRJNA525614
ad82fe1d4ccd,A10,SRX5472539,SRX5464724,PRJNA525366_PRJNA525614
4c8bc9871b3b,A11,SRX5472538,SRX5464725,PRJNA525366_PRJNA525614
bde197c58221,A12,SRX5472541,SRX5464722,PRJNA525366_PRJNA525614
d66ce3c6feca,A13,SRX5472540,SRX5464723,PRJNA525366_PRJNA525614
b37fb84c9854,A14,SRX5472547,SRX5464726,PRJNA525366_PRJNA525614
c94970b5201a,A15,SRX5472546,SRX5464727,PRJNA525366_PRJNA525614
f0fe283092bd,A16,SRX5472536,SRX5464739,PRJNA525366_PRJNA525614
3a8dca938d46,A17,SRX5472537,SRX5464738,PRJNA525366_PRJNA525614
46689239dc53,A18,SRX5472534,SRX5464741,PRJNA525366_PRJNA525614
ac6099a37bd3,A19,SRX5472535,SRX5464740,PRJNA525366_PRJNA525614
3d617f101843,A2,SRX5472525,SRX5464730,PRJNA525366_PRJNA525614
079dda0af35b,A20,SRX5472532,SRX5464743,PRJNA525366_PRJNA525614
450201508a22,A22,SRX5472533,SRX5464742,PRJNA525366_PRJNA525614
6f21a4099ce4,A23,SRX5472530,SRX5464745,PRJNA525366_PRJNA525614
95c2a2809f92,A24,SRX5472531,SRX5464744,PRJNA525366_PRJNA525614
e68b5961e96e,A4,SRX5472520,SRX5464729,PRJNA525366_PRJNA525614
c4f63a97a5a5,A5,SRX5472521,SRX5464728,PRJNA525366_PRJNA525614
42d4310f34ed,A6,SRX5472543,SRX5464720,PRJNA525366_PRJNA525614
4a2401cfbf4c,A7,SRX5472542,SRX5464721,PRJNA525366_PRJNA525614
aa388afad6cc,A8,SRX5472545,SRX5464718,PRJNA525366_PRJNA525614
cca11ad89774,A9,SRX5472544,SRX5464719,PRJNA525366_PRJNA525614
dbbeadc2ecb7,H1,SRX5472554,SRX5464751,PRJNA525366_PRJNA525614
c7c3a51727ed,H10,SRX5472557,SRX5464746,PRJNA525366_PRJNA525614
cf7f557264d3,H11,SRX5472526,SRX5464737,PRJNA525366_PRJNA525614
315d73dfe6db,H12,SRX5472527,SRX5464736,PRJNA525366_PRJNA525614
76b40befda2f,H13,SRX5472528,SRX5464735,PRJNA525366_PRJNA525614
1cb8a7a7d8df,H14,SRX5472529,SRX5464734,PRJNA525366_PRJNA525614
96c0c8b8e96e,H15,SRX5472522,SRX5464733,PRJNA525366_PRJNA525614
bc0139210041,H16,SRX5472523,SRX5464732,PRJNA525366_PRJNA525614
db61259e0c78,H2,SRX5472555,SRX5464750,PRJNA525366_PRJNA525614
541ad679951b,H3,SRX5472552,SRX5464749,PRJNA525366_PRJNA525614
970b9f8548ac,H4,SRX5472553,SRX5464748,PRJNA525366_PRJNA525614
adf6fcf8f51c,H5,SRX5472550,SRX5464755,PRJNA525366_PRJNA525614
733cd67fd3cd,H6,SRX5472551,SRX5464754,PRJNA525366_PRJNA525614
3d65e44bc691,H7,SRX5472548,SRX5464753,PRJNA525366_PRJNA525614
0edea436f43d,H8,SRX5472549,SRX5464752,PRJNA525366_PRJNA525614
f750729e1e29,H9,SRX5472556,SRX5464747,PRJNA525366_PRJNA525614
2b604e1228e9,Soil_Bar_DL_20_1,SRX5536138,SRX5535854,PRJNA526458
4f0ca23a178c,Soil_Bar_DL_20_2,SRX5536131,SRX5536084,PRJNA526458
e34d203dcbb6,Soil_Bar_DL_20_3,SRX5536132,SRX5535633,PRJNA526458
6a5e0a1047e5,Soil_Bar_DL_20_4,SRX5535800,SRX5536164,PRJNA526458
a74773993579,Soil_Bar_DL_20_5,SRX5535799,SRX5536161,PRJNA526458
f5798990a420,Soil_Bar_DL_30_1,SRX5535802,SRX5535852,PRJNA526458
796617287fb3,Soil_Bar_DL_30_2,SRX5535801,SRX5535779,PRJNA526458
527404886219,Soil_Bar_DL_30_3,SRX5535804,SRX5536022,PRJNA526458
0367c15aac10,Soil_Bar_DL_30_4,SRX5535803,SRX5536081,PRJNA526458
5e4891be50fc,Soil_Bar_DL_30_5,SRX5535806,SRX5536082,PRJNA526458
ed4d16d949e6,Soil_Bar_DL_5_1,SRX5535537,SRX5535997,PRJNA526458
0217df119b15,Soil_Bar_DL_5_2,SRX5535538,SRX5536340,PRJNA526458
2d23bec4846b,Soil_Bar_DL_5_3,SRX5535543,SRX5536215,PRJNA526458
27f9284c5572,Soil_Bar_DL_5_4,SRX5535544,SRX5535774,PRJNA526458
2b38e6bcfead,Soil_Bar_DL_50_1,SRX5535805,SRX5535598,PRJNA526458
c82450e0ca9b,Soil_Bar_DL_50_2,SRX5535808,SRX5536274,PRJNA526458
918a28e05034,Soil_Bar_DL_50_3,SRX5535807,SRX5536080,PRJNA526458
c7bd5f217593,Soil_Bar_DL_50_4,SRX5535539,SRX5535930,PRJNA526458
bb6269dde955,Soil_Bar_DL_50_5,SRX5535540,SRX5536392,PRJNA526458
d00df812ae2f,Soil_Bar_IR_20_1,SRX5535542,SRX5535572,PRJNA526458
edbbb86a0119,Soil_Bar_IR_20_2,SRX5535547,SRX5535999,PRJNA526458
4d826f6bc168,Soil_Bar_IR_20_3,SRX5535548,SRX5535812,PRJNA526458
7f530bfa3616,Soil_Bar_IR_20_4,SRX5536240,SRX5536272,PRJNA526458
ad661f33ef35,Soil_Bar_IR_20_5,SRX5536239,SRX5536028,PRJNA526458
8767fce22162,Soil_Bar_IR_30_1,SRX5536238,SRX5535867,PRJNA526458
77a1854f4691,Soil_Bar_IR_30_2,SRX5536237,SRX5536158,PRJNA526458
86ccb6f88eb2,Soil_Bar_IR_30_3,SRX5536236,SRX5536198,PRJNA526458
6a85b578a059,Soil_Bar_IR_30_4,SRX5536235,SRX5535773,PRJNA526458
6849b8b4b78d,Soil_Bar_IR_30_5,SRX5536234,SRX5535735,PRJNA526458
